id,domain,portal_system,portal_subdomain,confidence,detection_method,validated,validation_website,error,timestamp,created_at,updated_at
8354,hubermgt.com,yardi,,high,secondary_page:/residential/,0,,,2026-02-13T07:12:17.265691,2026-02-13 07:12:44,2026-02-13 07:12:44
8355,hriproperties.com,unknown,,low,not_found,0,,,2026-02-13T07:11:57.493358,2026-02-13 07:12:49,2026-02-13 07:12:49
8356,htrealtygroup.net,unknown,,low,not_found,0,,,2026-02-13T07:12:13.132637,2026-02-13 07:13:04,2026-02-13 07:13:04
8357,hudsonhomesmanagement.com,yardi,portal-hudsonhomesmanagement.rentcafe.com,high,homepage_fetch,0,,,2026-02-13T07:13:04.422159,2026-02-13 07:13:04,2026-02-13 07:13:04
8358,hrpropertymanagement.com,unknown,,low,not_found,0,,,2026-02-13T07:12:06.559639,2026-02-13 07:13:09,2026-02-13 07:13:09
8359,hudsonvalleypropertymanagementinc.com,rentvine,pmihudson.rentvine.com,high,homepage_fetch,0,,,2026-02-13T07:13:09.416569,2026-02-13 07:13:10,2026-02-13 07:13:10
8360,huffordco.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:13:10.261675,2026-02-13 07:13:10,2026-02-13 07:13:10
8361,hughesrealtygrp.com,appfolio,hughesgrp.appfolio.com,low,homepage_fetch,0,,,2026-02-13T07:13:10.461908,2026-02-13 07:13:11,2026-02-13 07:13:11
8362,hughesrs.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-13T07:13:11.258998,2026-02-13 07:13:12,2026-02-13 07:13:12
8363,hullcummingsproperties.com,buildium,hullcummingsproperties.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:13:12.605153,2026-02-13 07:13:16,2026-02-13 07:13:16
8364,humblehomespropertymgmt.com,appfolio,2Fhumblehomes.appfolio.com,low,homepage_fetch,0,,,2026-02-13T07:13:16.071056,2026-02-13 07:13:16,2026-02-13 07:13:16
8365,hummingbirdpropertymanagement.com,buildium,hummingbirdpropertymanagement.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:13:16.815203,2026-02-13 07:13:17,2026-02-13 07:13:17
8366,hudginsrealty.com,unknown,,low,not_found,0,,,2026-02-13T07:12:49.863107,2026-02-13 07:13:47,2026-02-13 07:13:47
8367,huckleberrypropertymanagement.com,unknown,,low,not_found,0,,,2026-02-13T07:12:44.796458,2026-02-13 07:13:58,2026-02-13 07:13:58
8368,huneycuttrealtors.com,rentvine,huneycuttrealtors.rentvine.com,high,homepage_fetch,0,,,2026-02-13T07:13:58.230300,2026-02-13 07:13:58,2026-02-13 07:13:58
8369,huntahome.com,appfolio,huntahome.appfolio.com,high,homepage_fetch,1,http://www.huntahome.com,,2026-02-13T07:13:58.918031,2026-02-13 07:13:59,2026-02-13 07:13:59
8370,hudsonrentalproperty.com,unknown,,low,not_found,0,,,2026-02-13T07:13:04.858698,2026-02-13 07:14:07,2026-02-13 07:14:07
8371,hunterpropertymgt.com,appfolio,hunterpropertymanagement.appfolio.com,high,homepage_fetch,1,https://www.hunterpropertymgt.com/,,2026-02-13T07:14:07.229311,2026-02-13 07:14:07,2026-02-13 07:14:07
8372,humphreymanagement.com,unknown,,low,not_found,0,,,2026-02-13T07:13:17.284207,2026-02-13 07:14:13,2026-02-13 07:14:13
8373,hunterrentals.com,appfolio,hunterrentals.appfolio.com,high,homepage_fetch,1,http://www.hunterrentals.com,,2026-02-13T07:14:13.674179,2026-02-13 07:14:14,2026-02-13 07:14:14
8374,hunterrealtyonline.com,appfolio,hunterrealty.appfolio.com,high,secondary_page:/tenant-portal,1,http://www.hunterrealtyonline.com,,2026-02-13T07:14:07.838425,2026-02-13 07:14:38,2026-02-13 07:14:38
8375,hundredpm.com,unknown,,low,not_found,0,,,2026-02-13T07:13:47.949092,2026-02-13 07:14:40,2026-02-13 07:14:40
8376,huntingtonwest.com,appfolio,hwp.appfolio.com,high,homepage_fetch,1,http://www.huntingtonwest.com,,2026-02-13T07:14:40.475580,2026-02-13 07:14:41,2026-02-13 07:14:41
8377,huntsvillepropertymanagement.co,appfolio,evernest.appfolio.com,low,homepage_fetch,0,,,2026-02-13T07:14:41.239742,2026-02-13 07:14:42,2026-02-13 07:14:42
8378,huntsvillepropertymanagement.com,buildium,elvira.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:14:42.455306,2026-02-13 07:14:42,2026-02-13 07:14:42
8379,huntsvillepropertymanagementinc.com,rentvine,pminorthalabama.rentvine.com,high,homepage_fetch,0,,,2026-02-13T07:14:42.758045,2026-02-13 07:14:43,2026-02-13 07:14:43
8380,huntsvillepropertymanagers.com,appfolio,huntsvillepropertymngrs.appfolio.com,low,homepage_fetch,0,,,2026-02-13T07:14:43.446619,2026-02-13 07:14:44,2026-02-13 07:14:44
8381,hunterlp.com,yardi,,low,recovery:dns_spf,0,,,2026-02-13T07:13:59.756647,2026-02-13 07:14:44,2026-02-13 09:28:19
8382,hurleygroup.net,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:14:44.922752,2026-02-13 07:14:45,2026-02-13 07:14:45
8383,hunterresidential.com,unknown,,low,not_found,0,,,2026-02-13T07:14:14.292993,2026-02-13 07:15:14,2026-02-13 07:15:14
8384,hwpmmd.com,rentmanager,mbalt.twa.rentmanager.com,high,secondary_page:/residents/,0,,,2026-02-13T07:15:14.654877,2026-02-13 07:15:19,2026-02-13 07:15:19
8385,husemanmanagement.com,unknown,,low,not_found,0,,,2026-02-13T07:14:44.927762,2026-02-13 07:15:38,2026-02-13 07:15:38
8386,hustlehouserealty.com,unknown,,low,not_found,0,,,2026-02-13T07:14:45.110557,2026-02-13 07:15:39,2026-02-13 07:15:39
8387,hyperion-re.com,buildium,signin.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:15:39.147333,2026-02-13 07:15:39,2026-02-13 07:15:39
8388,huntingtonvillagehomes.com,unknown,,low,not_found,0,,,2026-02-13T07:14:38.297860,2026-02-13 07:15:39,2026-02-13 07:15:39
8389,iandapropertiesllc.com,appfolio,iapropertiesllc.appfolio.com,high,homepage_fetch,1,,,2026-02-13T07:15:39.499982,2026-02-13 07:15:40,2026-02-13 07:15:40
8390,iandsmanagement.com,appfolio,iandsmanagement.appfolio.com,high,homepage_fetch,1,https://www.iandsmanagement.com,,2026-02-13T07:15:40.242186,2026-02-13 07:15:41,2026-02-13 07:15:41
8391,iberopropertymgmt.com,buildium,iberopropertymgmt.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:15:41.424189,2026-02-13 07:15:41,2026-02-13 07:15:41
8392,hyltonandcompany.com,appfolio,hyltonco.appfolio.com,high,secondary_page:/owner-resources,1,http://hyltonandcompany.com,,2026-02-13T07:15:38.712035,2026-02-13 07:16:05,2026-02-13 07:16:05
8393,iconmgmt.net,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:16:05.046954,2026-02-13 07:16:05,2026-02-13 07:16:05
8394,hyattcommercial.com,unknown,,low,not_found,0,,,2026-02-13T07:15:19.098847,2026-02-13 07:16:09,2026-02-13 07:16:09
8395,iconre.org,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:16:09.466731,2026-02-13 07:16:09,2026-02-13 07:16:09
8396,iconrealty.com,appfolio,iconrealty.appfolio.com,high,homepage_fetch,1,http://www.iconrealty.com,,2026-02-13T07:16:09.716789,2026-02-13 07:16:10,2026-02-13 07:16:10
8397,icorr.com,yardi,,high,homepage_fetch,0,,,2026-02-13T07:16:10.205281,2026-02-13 07:16:10,2026-02-13 07:16:10
8398,icrealty.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:16:10.481037,2026-02-13 07:16:10,2026-02-13 07:16:10
8399,idahomeproperties.com,appfolio,idahomeproperties.appfolio.com,high,homepage_fetch,1,http://www.idahomeproperties.com,,2026-02-13T07:16:10.663439,2026-02-13 07:16:12,2026-02-13 07:16:12
8400,idealocala.com,buildium,idealocala.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:16:12.196448,2026-02-13 07:16:12,2026-02-13 07:16:12
8401,idealpropertiesil.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:16:12.550316,2026-02-13 07:16:12,2026-02-13 07:16:12
8402,idealpropertymgmtgroup.com,buildium,signin.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:16:12.769106,2026-02-13 07:16:15,2026-02-13 07:16:15
8403,idealrentals.net,rentmanager,idre.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-13T07:16:15.658148,2026-02-13 07:16:15,2026-02-13 07:16:15
8404,idonimanagement.com,buildium,idonimanagement.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:16:15.925336,2026-02-13 07:16:16,2026-02-13 07:16:16
8405,iehouses.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:16:16.130858,2026-02-13 07:16:16,2026-02-13 07:16:16
8406,iamhoste.com,guesty,hoste.guestyowners.com,high,recovery:dns_cname,1,,,2026-02-13T07:15:39.330551,2026-02-13 07:16:23,2026-02-13 09:28:19
8407,icaproperties.com,unknown,,low,not_found,0,,,2026-02-13T07:15:41.799854,2026-02-13 07:16:33,2026-02-13 07:16:33
8408,iconmls.com,buildium,iconmls.managebuilding.com,medium,subdomain_probe,1,,,2026-02-13T07:16:05.539437,2026-02-13 07:16:59,2026-02-13 07:16:59
8409,ihrepm.com,buildium,spoh.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:16:59.385879,2026-02-13 07:16:59,2026-02-13 07:16:59
8410,ihspm1.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-13T07:16:59.770991,2026-02-13 07:17:00,2026-02-13 07:17:00
8411,igcrents.com,unknown,,low,not_found,0,,,2026-02-13T07:16:23.466338,2026-02-13 07:17:07,2026-02-13 07:17:07
8412,ifindproperties.com,unknown,,low,not_found,0,,,2026-02-13T07:16:16.407391,2026-02-13 07:17:09,2026-02-13 07:17:09
8413,iliumproperties.com,buildium,iliumproperties.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:17:09.084424,2026-02-13 07:17:09,2026-02-13 07:17:09
8414,ihpmhawaii.com,unknown,,low,not_found,0,,,2026-02-13T07:16:33.754153,2026-02-13 07:17:27,2026-02-13 07:17:27
8415,imaginepropertyservices.com,rentvine,imaginepm.rentvine.com,high,homepage_fetch,0,,,2026-02-13T07:17:27.834140,2026-02-13 07:17:28,2026-02-13 07:17:28
8416,imcmanagement.net,vantaca,,high,homepage_fetch,0,,,2026-02-13T07:17:28.363354,2026-02-13 07:17:28,2026-02-13 07:17:28
8417,impactabilene.com,yardi,,high,homepage_fetch,0,,,2026-02-13T07:17:28.624277,2026-02-13 07:17:28,2026-02-13 07:17:28
8418,impactpropertymgmt.com,buildium,impactpropertymgmt.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:17:28.767845,2026-02-13 07:17:28,2026-02-13 07:17:28
8419,iiandiii.com,unknown,,low,not_found,0,,,2026-02-13T07:17:00.037249,2026-02-13 07:17:54,2026-02-13 07:17:54
8420,imagineersllc.com,unknown,,low,not_found,0,,,2026-02-13T07:17:09.419807,2026-02-13 07:18:01,2026-02-13 07:18:01
8421,iip-management.com,unknown,,low,not_found,0,,,2026-02-13T07:17:07.217570,2026-02-13 07:18:15,2026-02-13 07:18:15
8422,impactremgt.com,unknown,,low,not_found,0,,,2026-02-13T07:17:28.947305,2026-02-13 07:18:16,2026-02-13 07:18:16
8423,inclinepm.com,rentmanager,rere.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-13T07:18:16.338647,2026-02-13 07:18:17,2026-02-13 07:18:17
8424,imvacant.com,unknown,,low,not_found,0,,,2026-02-13T07:18:01.106032,2026-02-13 07:18:46,2026-02-13 07:18:46
8425,incomerealty.net,buildium,signin.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:18:46.937633,2026-02-13 07:18:47,2026-02-13 07:18:47
8426,imperialpropertymgt.com,unknown,,low,not_found,0,,,2026-02-13T07:17:54.002948,2026-02-13 07:18:47,2026-02-13 07:18:47
8427,incopm.com,heropm,listings.heropm.com,high,homepage_fetch,0,,,2026-02-13T07:18:47.427106,2026-02-13 07:18:48,2026-02-13 07:18:48
8428,incoreresidential.com,entrata,,high,homepage_fetch,0,,,2026-02-13T07:18:47.981431,2026-02-13 07:18:48,2026-02-13 07:18:48
8429,indianapmg.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:18:48.953486,2026-02-13 07:18:49,2026-02-13 07:18:49
8430,indianapolispropertymanagement.com,appfolio,indianapolispropmgmt.appfolio.com,high,homepage_fetch,1,http://www.indianapolispropertymanagement.com,,2026-02-13T07:18:49.111964,2026-02-13 07:18:49,2026-02-13 07:18:49
8431,indianapolispropertymanagementinc.net,rentvine,pmiindy.rentvine.com,high,homepage_fetch,0,,,2026-02-13T07:18:49.837577,2026-02-13 07:18:50,2026-02-13 07:18:50
8432,indyflippers.com,buildium,indyflippers1.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:18:50.386611,2026-02-13 07:18:50,2026-02-13 07:18:50
8433,infanteproperty.com,appfolio,infanteproperty.appfolio.com,high,homepage_fetch,1,http://www.infanteproperty.com,,2026-02-13T07:18:50.591131,2026-02-13 07:18:52,2026-02-13 07:18:52
8434,infinite-rentals.com,buildium,infinite-rentals.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:18:52.261535,2026-02-13 07:18:52,2026-02-13 07:18:52
8435,infinityofrochester.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:18:52.766050,2026-02-13 07:18:53,2026-02-13 07:18:53
8436,independencemgt.com,appfolio,independencepropertymgmt.appfolio.com,low,secondary_page:/portal/,0,,,2026-02-13T07:18:48.348946,2026-02-13 07:19:05,2026-02-13 07:19:05
8437,incaaztecmanagementinc.com,unknown,,low,not_found,0,,,2026-02-13T07:18:15.105521,2026-02-13 07:19:05,2026-02-13 07:19:05
8438,infinitypm.com,appfolio,infinitylm.appfolio.com,low,homepage_fetch,0,,,2026-02-13T07:19:05.118808,2026-02-13 07:19:05,2026-02-13 07:19:05
8439,incomepropertyspecialists.com,unknown,,low,not_found,0,,,2026-02-13T07:18:17.455333,2026-02-13 07:19:11,2026-02-13 07:19:11
8440,innercirclepropertymanagement.com,buildium,innercirclepm.managebuilding.com,high,secondary_page:/tenants/,0,,,2026-02-13T07:19:11.533063,2026-02-13 07:19:16,2026-02-13 07:19:16
8441,innova-pm.com,appfolio,innovarm.appfolio.com,high,homepage_fetch,1,http://www.innova-pm.com,,2026-02-13T07:19:16.116780,2026-02-13 07:19:16,2026-02-13 07:19:16
8442,infinityonsunnyvale.com,unknown,,low,not_found,0,,,2026-02-13T07:18:53.003286,2026-02-13 07:19:48,2026-02-13 07:19:48
8443,innovationrentals.com,appfolio,innovationmanagement.appfolio.com,high,homepage_fetch,1,http://www.innovationrentals.com,,2026-02-13T07:19:48.422575,2026-02-13 07:19:49,2026-02-13 07:19:49
8444,inlandempireriverside.com,unknown,,low,not_found,0,,,2026-02-13T07:19:05.667868,2026-02-13 07:19:49,2026-02-13 07:19:49
8445,innovativepropertysolutionsnc.com,appfolio,ipsnc.appfolio.com,low,homepage_fetch,0,,,2026-02-13T07:19:49.733088,2026-02-13 07:19:50,2026-02-13 07:19:50
8446,inspireres.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:19:50.655246,2026-02-13 07:19:50,2026-02-13 07:19:50
8447,inlandempireoffices.com,unknown,,low,not_found,0,,,2026-02-13T07:19:05.161106,2026-02-13 07:19:51,2026-02-13 07:19:51
8448,innovativeproperties.biz,appfolio,innovprop.appfolio.com,high,homepage_fetch,1,http://www.innovativeproperties.biz,,2026-02-13T07:19:49.046255,2026-02-13 07:19:52,2026-02-13 07:19:52
8449,integrityamc.com,entrata,,high,homepage_fetch,0,,,2026-02-13T07:19:51.992886,2026-02-13 07:19:52,2026-02-13 07:19:52
8450,integrityokc.com,appfolio,integrityoklahoma.appfolio.com,high,homepage_fetch,1,,,2026-02-13T07:19:52.320130,2026-02-13 07:19:52,2026-02-13 07:19:52
8451,integrityplace.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:19:52.951684,2026-02-13 07:19:53,2026-02-13 07:19:53
8452,integritypmlv.com,buildium,integrityrealestateandpropertymanagement.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:19:53.186923,2026-02-13 07:19:53,2026-02-13 07:19:53
8453,integritypropertymanagement.com,buildium,integritypropmgmt.managebuilding.com,high,secondary_page:/tenants/,0,,,2026-02-13T07:19:53.417973,2026-02-13 07:19:58,2026-02-13 07:19:58
8454,integritypropertymgt.com,appfolio,integritypropertymgmt.appfolio.com,high,secondary_page:/tenants/,1,http://www.integritypropertymgt.com,,2026-02-13T07:19:58.284407,2026-02-13 07:20:02,2026-02-13 07:20:02
8455,integrityproproperty.com,appfolio,integrityproproperty.appfolio.com,high,homepage_fetch,1,http://integrityproproperty.com,,2026-02-13T07:20:02.768331,2026-02-13 07:24:49,2026-02-13 07:24:49
8456,innovarealtors.com,unknown,,low,not_found,0,,,2026-02-13T07:19:16.800933,2026-02-13 07:24:50,2026-02-13 07:24:50
8457,intempuspropertymanagement.com,propertyware,app.propertyware.com,high,homepage_fetch,0,,,2026-02-13T07:24:50.014685,2026-02-13 07:24:52,2026-02-13 07:24:52
8458,intersectionstl.com,appfolio,intersectionrealestate.appfolio.com,high,homepage_fetch,1,http://www.intersectionstl.com,,2026-02-13T07:24:52.443422,2026-02-13 07:24:54,2026-02-13 07:24:54
8459,intervalmanagement.com,appfolio,intervalmgmt.appfolio.com,low,homepage_fetch,0,,,2026-02-13T07:24:54.344423,2026-02-13 07:24:54,2026-02-13 07:24:54
8460,intracoastallongtermrentals.com,rentmanager,intra.owa.rentmanager.com,high,homepage_fetch,0,,,2026-02-13T07:24:54.816238,2026-02-13 07:24:56,2026-02-13 07:24:56
8461,intriguepm.com,appfolio,intriguepm.appfolio.com,high,homepage_fetch,1,,,2026-02-13T07:24:56.185782,2026-02-13 07:24:57,2026-02-13 07:24:57
8462,intrustpmc.com,appfolio,intrustpropertymanagement.appfolio.com,low,homepage_fetch,0,,,2026-02-13T07:24:57.090699,2026-02-13 07:24:57,2026-02-13 07:24:57
8463,inv-rel.com,appfolio,investmentrolla.appfolio.com,high,secondary_page:/tenants/,1,http://www.inv-rel.com,,2026-02-13T07:24:57.661415,2026-02-13 07:25:01,2026-02-13 07:25:01
8464,inveserve.com,appfolio,inveserve.appfolio.com,high,homepage_fetch,1,http://inveserve.com,,2026-02-13T07:25:01.959436,2026-02-13 07:25:02,2026-02-13 07:25:02
8465,investedpm.com,appfolio,invested.appfolio.com,high,secondary_page:/tenants/,1,http://www.investedpm.com,,2026-02-13T07:25:02.828738,2026-02-13 07:25:07,2026-02-13 07:25:07
8466,investekmanagement.com,yardi,investekmanagement.rentcafe.com,high,homepage_fetch,0,,,2026-02-13T07:25:07.732005,2026-02-13 07:25:08,2026-02-13 07:25:08
8467,integritymgmtsystems.com,unknown,,low,not_found,0,,,2026-02-13T07:19:52.226521,2026-02-13 07:25:15,2026-02-13 07:25:15
8468,investoregon.com,appfolio,2Fpluspmllc.appfolio.com,low,homepage_fetch,0,,,2026-02-13T07:25:15.371463,2026-02-13 07:25:16,2026-02-13 07:25:16
8469,integrityrm.net,appfolio,info.appfolio.com,low,secondary_page:/ownerportal,0,,,2026-02-13T07:24:49.772170,2026-02-13 07:25:21,2026-02-13 07:25:21
8470,integrapropertymanagement.com,unknown,,low,not_found,0,,,2026-02-13T07:19:50.893969,2026-02-13 07:25:21,2026-02-13 07:25:21
8471,investorsassociated.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:25:21.359281,2026-02-13 07:25:22,2026-02-13 07:25:22
8472,investmentrealtors.com,yardi,,low,recovery:dns_spf,0,,,2026-02-13T07:25:08.079466,2026-02-13 07:25:54,2026-02-13 09:28:19
8473,investorspropertymanagement.net,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:25:54.015292,2026-02-13 07:25:54,2026-02-13 07:25:54
8474,investpm.com,appfolio,investprop.appfolio.com,high,homepage_fetch,1,http://investpm.com,,2026-02-13T07:25:54.243268,2026-02-13 07:25:55,2026-02-13 07:25:55
8475,investorsazrealtors.com,unknown,,low,not_found,0,,,2026-02-13T07:25:21.708735,2026-02-13 07:26:06,2026-02-13 07:26:06
8476,investwithroost.com,appfolio,roostrealestateco.appfolio.com,low,homepage_fetch,0,,,2026-02-13T07:26:06.074110,2026-02-13 07:26:07,2026-02-13 07:26:07
8477,investors-florida.com,unknown,,low,not_found,0,,,2026-02-13T07:25:16.092221,2026-02-13 07:26:26,2026-02-13 07:26:26
8478,invitationhomes.com,yardi,invitationhomes.rentcafe.com,high,homepage_fetch,0,,,2026-02-13T07:26:26.420380,2026-02-13 07:26:26,2026-02-13 07:26:26
8479,investorsmanagement.net,yardi,resource.rentcafe.com,high,playwright_secondary:/residents,0,,,2026-02-13T07:25:22.029278,2026-02-13 07:26:33,2026-02-13 07:26:33
8480,iowapmi.com,rentmanager,cdn.rentmanager.com,high,homepage_fetch,0,,,2026-02-13T07:26:33.757920,2026-02-13 07:26:35,2026-02-13 07:26:35
8481,ipglouisville.com,rentmanager,ipg.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-13T07:26:35.286554,2026-02-13 07:26:36,2026-02-13 07:26:36
8482,ipipropertymanagement.com,appfolio,ipipropertymanagement.appfolio.com,high,homepage_fetch,1,https://www.ipipropertymanagement.com/,,2026-02-13T07:26:36.516932,2026-02-13 07:26:37,2026-02-13 07:26:37
8483,ipm-idaho.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:26:37.258419,2026-02-13 07:26:37,2026-02-13 07:26:37
8484,ipma2.com,rentmanager,invest.twa.rentmanager.com,high,homepage_fetch,0,,,2026-02-13T07:26:37.537941,2026-02-13 07:26:37,2026-02-13 07:26:37
8485,investproinc.com,unknown,,low,not_found,0,,,2026-02-13T07:25:55.179439,2026-02-13 07:26:55,2026-02-13 07:26:55
8486,invictusfl.com,unknown,,low,not_found,0,,,2026-02-13T07:26:07.180938,2026-02-13 07:27:01,2026-02-13 07:27:01
8487,iowamm.com,unknown,,low,not_found,0,,,2026-02-13T07:26:26.797045,2026-02-13 07:27:10,2026-02-13 07:27:10
8488,ipmgj.com,buildium,ipmgj.managebuilding.com,high,homepage_fetch,0,,,2026-02-13T07:27:10.871500,2026-02-13 07:27:11,2026-02-13 07:27:11
8489,ipmflorida.com,cincwebaxis,integrity.cincwebaxis.com,high,secondary_page:/payments/,0,,,2026-02-13T07:27:01.255383,2026-02-13 07:27:23,2026-02-13 07:27:23
8490,ipmrental.com,inosio,,high,homepage_fetch,0,,,2026-02-13T07:27:23.758503,2026-02-13 07:27:24,2026-02-13 07:27:24
8491,ipmwichita.com,appfolio,ipmllc.appfolio.com,high,homepage_fetch,1,http://www.ipmwichita.com,,2026-02-13T07:27:24.200894,2026-02-13 07:27:25,2026-02-13 07:27:25
8492,ipropertiesinternational.com,appfolio,,high,homepage_fetch,0,,,2026-02-13T07:27:25.025062,2026-02-13 07:27:25,2026-02-13 07:27:25
8493,ipropmgmt.com,appfolio,ipropmgmt.appfolio.com,high,homepage_fetch,1,http://www.ipropmgmt.com,,2026-02-13T07:27:25.215370,2026-02-13 07:27:25,2026-02-13 07:27:25
